timestamp,demand_mw,temperature,humidity,hour,day_of_week,month,is_weekend,is_holiday,is_anomaly
2022-08-12 21:00:00,654.37,20.5,60.1,21,4,8,0,0,0
2022-08-12 22:00:00,638.63,21.2,59.2,22,4,8,0,0,0
2022-08-12 23:00:00,571.3,21.6,58.4,23,4,8,0,0,0
2022-08-13 00:00:00,455.89,26.7,52.9,0,5,8,1,0,0
2022-08-13 01:00:00,438.61,12.4,66.5,1,5,8,1,0,0
2022-08-13 02:00:00,416.66,21.5,65.9,2,5,8,1,0,0
2022-08-13 03:00:00,409.9,18.8,61.7,3,5,8,1,0,0
2022-08-13 04:00:00,417.27,19.8,48.2,4,5,8,1,0,0
2022-08-13 05:00:00,410.1,20.9,43.2,5,5,8,1,0,0
2022-08-13 06:00:00,477.29,21.3,48.2,6,5,8,1,0,0
2022-08-13 07:00:00,523.54,30.4,70.4,7,5,8,1,0,0
2022-08-13 08:00:00,551.56,29.1,54.1,8,5,8,1,0,0
2022-08-13 09:00:00,574.66,27.6,73.0,9,5,8,1,0,0
2022-08-13 10:00:00,587.94,32.4,49.1,10,5,8,1,0,0
2022-08-13 11:00:00,564.8,24.3,50.1,11,5,8,1,0,0
2022-08-13 12:00:00,544.97,25.0,51.7,12,5,8,1,0,0
2022-08-13 13:00:00,588.97,22.3,52.4,13,5,8,1,0,0
2022-08-13 14:00:00,576.95,26.3,44.4,14,5,8,1,0,0
2022-08-13 15:00:00,561.32,28.0,40.1,15,5,8,1,0,0
2022-08-13 16:00:00,563.94,26.8,57.0,16,5,8,1,0,0
2022-08-13 17:00:00,487.41,25.8,62.8,17,5,8,1,0,0
2022-08-13 18:00:00,471.75,19.8,78.5,18,5,8,1,0,0
2022-08-13 19:00:00,506.14,25.1,48.1,19,5,8,1,0,0
2022-08-13 20:00:00,559.13,22.2,49.8,20,5,8,1,0,0
2022-08-13 21:00:00,513.54,22.7,45.5,21,5,8,1,0,0
2022-08-13 22:00:00,573.31,14.0,67.1,22,5,8,1,0,0
2022-08-13 23:00:00,525.64,20.1,62.1,23,5,8,1,0,0
2022-08-14 00:00:00,415.78,15.3,46.7,0,6,8,1,0,0
2022-08-14 01:00:00,427.94,17.8,45.6,1,6,8,1,0,0
2022-08-14 02:00:00,405.24,21.1,63.2,2,6,8,1,0,0
2022-08-14 03:00:00,430.22,20.6,57.7,3,6,8,1,0,0
2022-08-14 04:00:00,440.12,18.8,62.0,4,6,8,1,0,0
2022-08-14 05:00:00,407.52,22.5,44.4,5,6,8,1,0,0
2022-08-14 06:00:00,446.4,19.2,35.5,6,6,8,1,0,0
2022-08-14 07:00:00,543.5,28.6,42.7,7,6,8,1,0,0
2022-08-14 08:00:00,575.93,25.7,59.2,8,6,8,1,0,0
2022-08-14 09:00:00,582.72,30.7,71.9,9,6,8,1,0,0
2022-08-14 10:00:00,587.67,26.6,47.7,10,6,8,1,0,0
2022-08-14 11:00:00,581.18,27.1,74.6,11,6,8,1,0,0
2022-08-14 12:00:00,593.17,26.5,60.3,12,6,8,1,0,0
2022-08-14 13:00:00,607.43,31.3,36.7,13,6,8,1,0,0
2022-08-14 14:00:00,571.01,26.0,54.3,14,6,8,1,0,0
2022-08-14 15:00:00,595.57,29.3,59.9,15,6,8,1,0,0
2022-08-14 16:00:00,754.66,25.2,28.2,16,6,8,1,0,1
2022-08-14 17:00:00,504.44,19.2,60.7,17,6,8,1,0,0
2022-08-14 18:00:00,473.08,22.1,65.1,18,6,8,1,0,0
2022-08-14 19:00:00,511.84,19.0,58.3,19,6,8,1,0,0
2022-08-14 20:00:00,567.91,21.4,53.0,20,6,8,1,0,0
2022-08-14 21:00:00,562.79,16.7,53.3,21,6,8,1,0,0
2022-08-14 22:00:00,549.46,22.3,51.0,22,6,8,1,0,0
2022-08-14 23:00:00,517.5,18.7,42.6,23,6,8,1,0,0
2022-08-15 00:00:00,498.49,18.1,47.7,0,0,8,0,0,0
2022-08-15 01:00:00,474.08,20.7,49.6,1,0,8,0,0,0
2022-08-15 02:00:00,537.96,22.2,54.5,2,0,8,0,0,0
2022-08-15 03:00:00,521.4,20.0,48.4,3,0,8,0,0,0
2022-08-15 04:00:00,528.6,18.8,45.7,4,0,8,0,0,0
2022-08-15 05:00:00,487.58,17.0,62.5,5,0,8,0,0,0
2022-08-15 06:00:00,583.54,21.5,57.2,6,0,8,0,0,0
2022-08-15 07:00:00,624.37,23.0,47.7,7,0,8,0,0,0
2022-08-15 08:00:00,640.18,26.4,57.1,8,0,8,0,0,0
2022-08-15 09:00:00,671.99,26.1,47.6,9,0,8,0,0,0
2022-08-15 10:00:00,682.56,30.0,51.6,10,0,8,0,0,0
2022-08-15 11:00:00,649.45,26.6,61.8,11,0,8,0,0,0
2022-08-15 12:00:00,685.46,28.4,45.4,12,0,8,0,0,0
2022-08-15 13:00:00,662.15,32.0,38.7,13,0,8,0,0,0
2022-08-15 14:00:00,651.54,29.0,49.9,14,0,8,0,0,0
2022-08-15 15:00:00,647.92,27.0,38.3,15,0,8,0,0,0
2022-08-15 16:00:00,616.54,24.3,49.9,16,0,8,0,0,0
2022-08-15 17:00:00,594.15,23.0,50.3,17,0,8,0,0,0
2022-08-15 18:00:00,517.32,21.1,29.0,18,0,8,0,0,0
2022-08-15 19:00:00,588.98,20.7,59.1,19,0,8,0,0,0
2022-08-15 20:00:00,640.38,23.4,51.2,20,0,8,0,0,0
2022-08-15 21:00:00,646.75,19.4,66.0,21,0,8,0,0,0
2022-08-15 22:00:00,649.88,15.2,57.6,22,0,8,0,0,0
2022-08-15 23:00:00,607.27,24.1,60.1,23,0,8,0,0,0
2022-08-16 00:00:00,494.35,19.4,66.1,0,1,8,0,0,0
2022-08-16 01:00:00,527.0,14.3,54.4,1,1,8,0,0,0
2022-08-16 02:00:00,500.79,17.7,54.7,2,1,8,0,0,0
2022-08-16 03:00:00,518.59,20.2,38.2,3,1,8,0,0,0
2022-08-16 04:00:00,526.57,26.0,64.6,4,1,8,0,0,0
2022-08-16 05:00:00,703.42,18.8,52.9,5,1,8,0,0,1
2022-08-16 06:00:00,553.59,26.3,42.0,6,1,8,0,0,0
2022-08-16 07:00:00,624.93,28.9,58.7,7,1,8,0,0,0
2022-08-16 08:00:00,623.2,24.0,31.0,8,1,8,0,0,0
2022-08-16 09:00:00,681.06,26.1,47.9,9,1,8,0,0,0
2022-08-16 10:00:00,660.97,24.6,61.7,10,1,8,0,0,0
2022-08-16 11:00:00,681.63,27.6,47.3,11,1,8,0,0,0
2022-08-16 12:00:00,645.55,28.3,44.3,12,1,8,0,0,0
2022-08-16 13:00:00,683.41,30.2,46.8,13,1,8,0,0,0
2022-08-16 14:00:00,663.26,31.0,30.6,14,1,8,0,0,0
2022-08-16 15:00:00,651.29,24.7,59.7,15,1,8,0,0,0
2022-08-16 16:00:00,606.72,20.0,52.8,16,1,8,0,0,0
2022-08-16 17:00:00,609.46,24.6,49.9,17,1,8,0,0,0
2022-08-16 18:00:00,605.48,24.3,50.0,18,1,8,0,0,0
2022-08-16 19:00:00,582.58,22.8,53.3,19,1,8,0,0,0
2022-08-16 20:00:00,638.47,19.9,60.6,20,1,8,0,0,0
2022-08-16 21:00:00,644.37,20.2,53.4,21,1,8,0,0,0
2022-08-16 22:00:00,669.7,23.6,39.3,22,1,8,0,0,0
2022-08-16 23:00:00,604.98,19.7,59.8,23,1,8,0,0,0
2022-08-17 00:00:00,520.85,17.1,59.9,0,2,8,0,0,0
2022-08-17 01:00:00,526.48,16.8,57.0,1,2,8,0,0,0
2022-08-17 02:00:00,523.41,18.3,65.3,2,2,8,0,0,0
2022-08-17 03:00:00,542.75,24.6,52.9,3,2,8,0,0,0
2022-08-17 04:00:00,484.0,20.1,65.1,4,2,8,0,0,0
2022-08-17 05:00:00,497.63,21.8,67.5,5,2,8,0,0,0
2022-08-17 06:00:00,589.9,21.7,59.3,6,2,8,0,0,0
2022-08-17 07:00:00,560.02,27.8,44.2,7,2,8,0,0,0
2022-08-17 08:00:00,632.98,31.6,49.2,8,2,8,0,0,0
2022-08-17 09:00:00,647.9,28.1,64.0,9,2,8,0,0,0
2022-08-17 10:00:00,656.34,27.8,36.7,10,2,8,0,0,0
2022-08-17 11:00:00,702.57,28.1,47.6,11,2,8,0,0,0
2022-08-17 12:00:00,662.6,21.0,50.3,12,2,8,0,0,0
2022-08-17 13:00:00,669.58,30.2,42.3,13,2,8,0,0,0
2022-08-17 14:00:00,647.65,27.9,60.4,14,2,8,0,0,0
2022-08-17 15:00:00,650.34,28.0,55.4,15,2,8,0,0,0
2022-08-17 16:00:00,633.95,23.5,45.8,16,2,8,0,0,0
2022-08-17 17:00:00,588.61,23.3,59.1,17,2,8,0,0,0
2022-08-17 18:00:00,553.15,21.9,51.8,18,2,8,0,0,0
2022-08-17 19:00:00,590.94,24.9,43.6,19,2,8,0,0,0
2022-08-17 20:00:00,628.14,19.5,47.0,20,2,8,0,0,0
2022-08-17 21:00:00,654.04,25.9,56.6,21,2,8,0,0,0
2022-08-17 22:00:00,605.22,20.1,63.3,22,2,8,0,0,0
2022-08-17 23:00:00,626.96,14.5,50.8,23,2,8,0,0,0
2022-08-18 00:00:00,541.39,17.6,60.2,0,3,8,0,0,0
2022-08-18 01:00:00,512.45,16.2,71.0,1,3,8,0,0,0
2022-08-18 02:00:00,529.9,12.0,43.8,2,3,8,0,0,0
2022-08-18 03:00:00,686.8,24.2,56.3,3,3,8,0,0,1
2022-08-18 04:00:00,522.45,22.6,61.5,4,3,8,0,0,0
2022-08-18 05:00:00,519.08,23.3,52.1,5,3,8,0,0,0
2022-08-18 06:00:00,553.85,23.5,65.3,6,3,8,0,0,0
2022-08-18 07:00:00,561.34,20.1,76.0,7,3,8,0,0,0
2022-08-18 08:00:00,648.98,24.0,56.2,8,3,8,0,0,0
2022-08-18 09:00:00,655.43,29.0,49.0,9,3,8,0,0,0
2022-08-18 10:00:00,630.66,24.1,62.5,10,3,8,0,0,0
2022-08-18 11:00:00,664.29,20.2,62.4,11,3,8,0,0,0
2022-08-18 12:00:00,676.43,27.3,26.6,12,3,8,0,0,0
2022-08-18 13:00:00,669.87,27.4,51.8,13,3,8,0,0,0
2022-08-18 14:00:00,679.27,27.7,47.7,14,3,8,0,0,0
2022-08-18 15:00:00,594.5,28.7,55.4,15,3,8,0,0,0
2022-08-18 16:00:00,585.98,27.4,49.9,16,3,8,0,0,0
2022-08-18 17:00:00,618.56,25.0,51.6,17,3,8,0,0,0
2022-08-18 18:00:00,567.06,26.5,43.4,18,3,8,0,0,0
2022-08-18 19:00:00,590.13,17.1,62.2,19,3,8,0,0,0
2022-08-18 20:00:00,598.45,22.0,70.0,20,3,8,0,0,0
2022-08-18 21:00:00,637.79,21.3,45.1,21,3,8,0,0,0
2022-08-18 22:00:00,640.89,14.9,41.6,22,3,8,0,0,0
2022-08-18 23:00:00,637.95,13.6,56.1,23,3,8,0,0,0
2022-08-19 00:00:00,520.94,15.5,55.1,0,4,8,0,0,0
2022-08-19 01:00:00,506.16,15.9,66.9,1,4,8,0,0,0
2022-08-19 02:00:00,510.13,20.7,41.5,2,4,8,0,0,0
2022-08-19 03:00:00,530.1,17.4,49.4,3,4,8,0,0,0
2022-08-19 04:00:00,524.81,17.7,33.2,4,4,8,0,0,0
2022-08-19 05:00:00,513.59,19.6,67.9,5,4,8,0,0,0
2022-08-19 06:00:00,573.78,26.1,54.7,6,4,8,0,0,0
2022-08-19 07:00:00,576.48,24.1,48.1,7,4,8,0,0,0
2022-08-19 08:00:00,593.45,24.7,39.4,8,4,8,0,0,0
2022-08-19 09:00:00,614.73,25.9,39.9,9,4,8,0,0,0
2022-08-19 10:00:00,677.32,30.9,54.9,10,4,8,0,0,0
2022-08-19 11:00:00,672.53,25.3,41.3,11,4,8,0,0,0
2022-08-19 12:00:00,706.95,31.7,51.5,12,4,8,0,0,0
2022-08-19 13:00:00,682.43,28.2,72.0,13,4,8,0,0,0
2022-08-19 14:00:00,677.39,26.6,48.5,14,4,8,0,0,0
2022-08-19 15:00:00,659.44,33.8,40.3,15,4,8,0,0,0
2022-08-19 16:00:00,621.64,22.1,57.2,16,4,8,0,0,0
2022-08-19 17:00:00,564.77,23.0,40.8,17,4,8,0,0,0
2022-08-19 18:00:00,551.67,19.0,71.5,18,4,8,0,0,0
2022-08-19 19:00:00,566.28,24.3,66.7,19,4,8,0,0,0
2022-08-19 20:00:00,635.84,25.3,50.8,20,4,8,0,0,0
2022-08-19 21:00:00,667.14,24.2,43.8,21,4,8,0,0,0
2022-08-19 22:00:00,626.93,22.1,49.1,22,4,8,0,0,0
2022-08-19 23:00:00,612.48,17.3,51.8,23,4,8,0,0,0
2022-08-20 00:00:00,436.19,16.4,58.9,0,5,8,1,0,0
2022-08-20 01:00:00,430.57,12.7,66.6,1,5,8,1,0,0
2022-08-20 02:00:00,429.16,24.3,42.3,2,5,8,1,0,0
2022-08-20 03:00:00,444.76,20.4,64.0,3,5,8,1,0,0
2022-08-20 04:00:00,438.71,18.5,60.6,4,5,8,1,0,0
2022-08-20 05:00:00,423.27,25.2,47.4,5,5,8,1,0,0
2022-08-20 06:00:00,443.45,19.6,43.3,6,5,8,1,0,0
2022-08-20 07:00:00,515.12,25.0,53.7,7,5,8,1,0,0
2022-08-20 08:00:00,521.86,24.5,42.1,8,5,8,1,0,0
2022-08-20 09:00:00,561.07,28.0,61.8,9,5,8,1,0,0
2022-08-20 10:00:00,547.49,26.7,40.8,10,5,8,1,0,0
2022-08-20 11:00:00,596.39,23.0,58.6,11,5,8,1,0,0
2022-08-20 12:00:00,591.3,27.7,50.9,12,5,8,1,0,0
2022-08-20 13:00:00,599.17,30.5,45.2,13,5,8,1,0,0
2022-08-20 14:00:00,560.23,26.8,50.9,14,5,8,1,0,0
2022-08-20 15:00:00,560.3,28.4,62.3,15,5,8,1,0,0
2022-08-20 16:00:00,528.1,21.9,41.5,16,5,8,1,0,0
2022-08-20 17:00:00,494.82,23.7,48.8,17,5,8,1,0,0
2022-08-20 18:00:00,467.62,20.6,46.3,18,5,8,1,0,0
2022-08-20 19:00:00,548.12,23.5,52.6,19,5,8,1,0,0
2022-08-20 20:00:00,504.62,20.1,47.1,20,5,8,1,0,0
2022-08-20 21:00:00,556.85,21.1,36.0,21,5,8,1,0,0
2022-08-20 22:00:00,527.93,21.5,43.0,22,5,8,1,0,0
2022-08-20 23:00:00,537.44,19.8,70.4,23,5,8,1,0,0
2022-08-21 00:00:00,422.05,18.1,57.0,0,6,8,1,0,0
2022-08-21 01:00:00,415.65,14.5,57.8,1,6,8,1,0,0
2022-08-21 02:00:00,421.82,18.0,51.8,2,6,8,1,0,0
2022-08-21 03:00:00,435.51,17.2,54.3,3,6,8,1,0,0
2022-08-21 04:00:00,479.23,18.8,50.1,4,6,8,1,0,0
2022-08-21 05:00:00,378.17,19.9,59.3,5,6,8,1,0,0
2022-08-21 06:00:00,447.95,19.4,55.2,6,6,8,1,0,0
2022-08-21 07:00:00,528.84,17.7,43.0,7,6,8,1,0,0
2022-08-21 08:00:00,498.19,22.8,55.7,8,6,8,1,0,0
2022-08-21 09:00:00,560.13,26.4,27.5,9,6,8,1,0,0
2022-08-21 10:00:00,554.67,22.6,57.4,10,6,8,1,0,0
2022-08-21 11:00:00,575.3,27.2,37.8,11,6,8,1,0,0
2022-08-21 12:00:00,605.54,33.0,49.1,12,6,8,1,0,0
2022-08-21 13:00:00,590.52,30.2,39.0,13,6,8,1,0,0
2022-08-21 14:00:00,612.41,31.6,50.6,14,6,8,1,0,0
2022-08-21 15:00:00,588.29,27.0,57.7,15,6,8,1,0,0
2022-08-21 16:00:00,553.42,28.3,66.5,16,6,8,1,0,0
2022-08-21 17:00:00,495.41,21.4,38.2,17,6,8,1,0,0
2022-08-21 18:00:00,476.25,20.4,63.6,18,6,8,1,0,0
2022-08-21 19:00:00,547.75,12.8,57.5,19,6,8,1,0,0
2022-08-21 20:00:00,569.37,23.4,48.5,20,6,8,1,0,0
2022-08-21 21:00:00,567.54,23.4,60.6,21,6,8,1,0,0
2022-08-21 22:00:00,580.92,16.3,52.7,22,6,8,1,0,0
2022-08-21 23:00:00,507.56,16.7,62.2,23,6,8,1,0,0
2022-08-22 00:00:00,538.38,14.8,45.6,0,0,8,0,0,0
2022-08-22 01:00:00,518.93,18.4,48.2,1,0,8,0,0,0
2022-08-22 02:00:00,491.14,21.1,63.1,2,0,8,0,0,0
2022-08-22 03:00:00,734.64,13.3,70.9,3,0,8,0,0,1
2022-08-22 04:00:00,508.42,20.8,53.4,4,0,8,0,0,0
2022-08-22 05:00:00,497.33,19.9,26.1,5,0,8,0,0,0
2022-08-22 06:00:00,554.16,22.4,51.3,6,0,8,0,0,0
2022-08-22 07:00:00,559.6,24.7,52.9,7,0,8,0,0,0
2022-08-22 08:00:00,598.22,24.0,50.5,8,0,8,0,0,0
2022-08-22 09:00:00,631.82,25.3,55.8,9,0,8,0,0,0
2022-08-22 10:00:00,642.42,25.8,47.5,10,0,8,0,0,0
2022-08-22 11:00:00,658.9,29.8,59.4,11,0,8,0,0,0
2022-08-22 12:00:00,696.19,28.3,39.8,12,0,8,0,0,0
2022-08-22 13:00:00,667.19,27.6,64.1,13,0,8,0,0,0
2022-08-22 14:00:00,687.69,22.6,68.7,14,0,8,0,0,0
2022-08-22 15:00:00,638.57,24.5,43.5,15,0,8,0,0,0
2022-08-22 16:00:00,642.59,27.3,42.7,16,0,8,0,0,0
2022-08-22 17:00:00,582.14,23.5,57.1,17,0,8,0,0,0
2022-08-22 18:00:00,548.9,24.0,40.9,18,0,8,0,0,0
2022-08-22 19:00:00,613.48,26.1,47.3,19,0,8,0,0,0
2022-08-22 20:00:00,653.24,22.7,64.2,20,0,8,0,0,0
2022-08-22 21:00:00,631.78,18.8,61.7,21,0,8,0,0,0
2022-08-22 22:00:00,639.6,16.2,74.9,22,0,8,0,0,0
2022-08-22 23:00:00,626.42,9.6,58.8,23,0,8,0,0,0
2022-08-23 00:00:00,509.04,16.3,49.0,0,1,8,0,0,0
2022-08-23 01:00:00,510.97,16.0,55.7,1,1,8,0,0,0
2022-08-23 02:00:00,483.99,18.7,52.9,2,1,8,0,0,0
2022-08-23 03:00:00,506.25,17.8,53.3,3,1,8,0,0,0
2022-08-23 04:00:00,517.93,18.4,54.2,4,1,8,0,0,0
2022-08-23 05:00:00,520.3,15.2,46.1,5,1,8,0,0,0
2022-08-23 06:00:00,556.63,19.0,57.1,6,1,8,0,0,0
2022-08-23 07:00:00,604.07,24.6,38.5,7,1,8,0,0,0
2022-08-23 08:00:00,632.36,29.5,44.0,8,1,8,0,0,0
2022-08-23 09:00:00,636.23,25.1,51.3,9,1,8,0,0,0
2022-08-23 10:00:00,672.76,27.2,29.3,10,1,8,0,0,0
2022-08-23 11:00:00,677.9,29.5,58.8,11,1,8,0,0,0
2022-08-23 12:00:00,658.49,24.4,32.1,12,1,8,0,0,0
2022-08-23 13:00:00,679.26,27.8,58.4,13,1,8,0,0,0
2022-08-23 14:00:00,906.84,23.9,39.9,14,1,8,0,0,1
2022-08-23 15:00:00,894.58,28.0,47.6,15,1,8,0,0,1
2022-08-23 16:00:00,617.49,24.8,57.8,16,1,8,0,0,0
2022-08-23 17:00:00,591.31,24.0,74.8,17,1,8,0,0,0
2022-08-23 18:00:00,529.46,19.5,55.3,18,1,8,0,0,0
2022-08-23 19:00:00,604.66,22.7,33.4,19,1,8,0,0,0
2022-08-23 20:00:00,672.99,25.6,61.9,20,1,8,0,0,0
2022-08-23 21:00:00,624.57,15.3,53.1,21,1,8,0,0,0
2022-08-23 22:00:00,619.76,16.5,55.8,22,1,8,0,0,0
2022-08-23 23:00:00,652.49,17.7,60.3,23,1,8,0,0,0
2022-08-24 00:00:00,486.66,19.0,32.1,0,2,8,0,0,0
2022-08-24 01:00:00,540.43,15.1,55.5,1,2,8,0,0,0
2022-08-24 02:00:00,529.09,8.8,53.3,2,2,8,0,0,0
2022-08-24 03:00:00,507.65,22.1,65.6,3,2,8,0,0,0
2022-08-24 04:00:00,501.54,21.4,60.9,4,2,8,0,0,0
2022-08-24 05:00:00,523.26,15.1,39.2,5,2,8,0,0,0
2022-08-24 06:00:00,519.05,19.8,66.7,6,2,8,0,0,0
2022-08-24 07:00:00,602.43,27.6,56.2,7,2,8,0,0,0
2022-08-24 08:00:00,617.29,28.5,36.0,8,2,8,0,0,0
2022-08-24 09:00:00,607.33,28.0,52.2,9,2,8,0,0,0
2022-08-24 10:00:00,675.25,25.4,62.7,10,2,8,0,0,0
2022-08-24 11:00:00,624.5,26.7,39.9,11,2,8,0,0,0
2022-08-24 12:00:00,711.61,26.2,65.9,12,2,8,0,0,0
2022-08-24 13:00:00,688.4,29.8,35.9,13,2,8,0,0,0
2022-08-24 14:00:00,619.31,23.3,45.1,14,2,8,0,0,0
2022-08-24 15:00:00,655.65,22.7,43.8,15,2,8,0,0,0
2022-08-24 16:00:00,606.41,27.1,65.6,16,2,8,0,0,0
2022-08-24 17:00:00,570.09,22.8,48.3,17,2,8,0,0,0
2022-08-24 18:00:00,531.21,25.7,40.6,18,2,8,0,0,0
2022-08-24 19:00:00,577.82,18.3,59.0,19,2,8,0,0,0
2022-08-24 20:00:00,607.53,18.9,60.9,20,2,8,0,0,0
2022-08-24 21:00:00,660.45,15.3,62.1,21,2,8,0,0,0
2022-08-24 22:00:00,650.73,17.3,52.1,22,2,8,0,0,0
2022-08-24 23:00:00,588.16,12.3,58.8,23,2,8,0,0,0
2022-08-25 00:00:00,520.67,14.9,49.0,0,3,8,0,0,0
2022-08-25 01:00:00,486.49,12.2,73.1,1,3,8,0,0,0
2022-08-25 02:00:00,508.11,19.1,65.7,2,3,8,0,0,0
2022-08-25 03:00:00,543.27,20.0,64.8,3,3,8,0,0,0
2022-08-25 04:00:00,483.35,13.7,63.8,4,3,8,0,0,0
2022-08-25 05:00:00,491.95,24.1,58.0,5,3,8,0,0,0
2022-08-25 06:00:00,591.15,28.9,38.9,6,3,8,0,0,0
2022-08-25 07:00:00,601.21,22.8,59.5,7,3,8,0,0,0
2022-08-25 08:00:00,587.03,22.0,54.6,8,3,8,0,0,0
2022-08-25 09:00:00,690.33,33.4,62.6,9,3,8,0,0,0
2022-08-25 10:00:00,625.54,21.7,61.5,10,3,8,0,0,0
2022-08-25 11:00:00,698.86,26.3,57.6,11,3,8,0,0,0
2022-08-25 12:00:00,680.11,26.9,35.1,12,3,8,0,0,0
2022-08-25 13:00:00,702.74,30.2,50.0,13,3,8,0,0,0
2022-08-25 14:00:00,664.37,26.8,46.4,14,3,8,0,0,0
2022-08-25 15:00:00,644.09,23.4,55.5,15,3,8,0,0,0
2022-08-25 16:00:00,617.27,21.0,49.5,16,3,8,0,0,0
2022-08-25 17:00:00,603.71,21.6,50.7,17,3,8,0,0,0
2022-08-25 18:00:00,554.28,18.4,59.1,18,3,8,0,0,0
2022-08-25 19:00:00,572.68,20.2,49.6,19,3,8,0,0,0
2022-08-25 20:00:00,626.16,17.2,56.1,20,3,8,0,0,0
2022-08-25 21:00:00,636.58,13.4,40.8,21,3,8,0,0,0
2022-08-25 22:00:00,609.67,20.8,45.4,22,3,8,0,0,0
2022-08-25 23:00:00,637.94,15.1,62.0,23,3,8,0,0,0
2022-08-26 00:00:00,535.45,12.3,44.0,0,4,8,0,0,0
2022-08-26 01:00:00,524.12,15.8,67.7,1,4,8,0,0,0
2022-08-26 02:00:00,530.41,17.0,64.6,2,4,8,0,0,0
2022-08-26 03:00:00,535.25,12.4,53.6,3,4,8,0,0,0
2022-08-26 04:00:00,538.44,19.6,84.1,4,4,8,0,0,0
2022-08-26 05:00:00,467.99,16.7,67.4,5,4,8,0,0,0
2022-08-26 06:00:00,548.87,26.3,42.6,6,4,8,0,0,0
2022-08-26 07:00:00,573.89,24.0,60.3,7,4,8,0,0,0
2022-08-26 08:00:00,579.81,22.4,53.9,8,4,8,0,0,0
2022-08-26 09:00:00,630.29,22.4,45.5,9,4,8,0,0,0
2022-08-26 10:00:00,655.27,25.2,41.8,10,4,8,0,0,0
2022-08-26 11:00:00,709.52,27.8,61.6,11,4,8,0,0,0
2022-08-26 12:00:00,686.27,26.1,46.2,12,4,8,0,0,0
2022-08-26 13:00:00,652.4,25.3,51.4,13,4,8,0,0,0
2022-08-26 14:00:00,663.43,25.6,43.1,14,4,8,0,0,0
2022-08-26 15:00:00,592.76,22.9,45.7,15,4,8,0,0,0
2022-08-26 16:00:00,610.68,22.6,51.9,16,4,8,0,0,0
2022-08-26 17:00:00,589.13,16.2,59.0,17,4,8,0,0,0
2022-08-26 18:00:00,544.14,24.1,26.9,18,4,8,0,0,0
2022-08-26 19:00:00,588.2,20.7,53.9,19,4,8,0,0,0
2022-08-26 20:00:00,616.47,16.3,47.6,20,4,8,0,0,0
2022-08-26 21:00:00,621.25,23.3,67.0,21,4,8,0,0,0
2022-08-26 22:00:00,641.56,17.1,84.3,22,4,8,0,0,0
2022-08-26 23:00:00,631.07,13.2,52.4,23,4,8,0,0,0
2022-08-27 00:00:00,434.78,18.5,37.2,0,5,8,1,0,0
2022-08-27 01:00:00,419.43,17.3,56.0,1,5,8,1,0,0
2022-08-27 02:00:00,413.48,17.8,52.6,2,5,8,1,0,0
2022-08-27 03:00:00,423.59,16.1,74.9,3,5,8,1,0,0
2022-08-27 04:00:00,416.33,19.8,70.7,4,5,8,1,0,0
2022-08-27 05:00:00,406.08,18.8,63.0,5,5,8,1,0,0
2022-08-27 06:00:00,498.79,22.6,47.4,6,5,8,1,0,0
2022-08-27 07:00:00,502.39,16.5,61.8,7,5,8,1,0,0
2022-08-27 08:00:00,541.6,22.1,56.0,8,5,8,1,0,0
2022-08-27 09:00:00,541.53,29.6,53.5,9,5,8,1,0,0
2022-08-27 10:00:00,551.63,22.9,37.5,10,5,8,1,0,0
2022-08-27 11:00:00,595.55,23.9,63.4,11,5,8,1,0,0
2022-08-27 12:00:00,601.15,24.6,53.7,12,5,8,1,0,0
2022-08-27 13:00:00,548.81,22.1,52.4,13,5,8,1,0,0
2022-08-27 14:00:00,566.84,18.6,48.4,14,5,8,1,0,0
2022-08-27 15:00:00,558.54,23.7,44.9,15,5,8,1,0,0
2022-08-27 16:00:00,517.27,23.8,56.0,16,5,8,1,0,0
2022-08-27 17:00:00,509.14,22.0,35.9,17,5,8,1,0,0
2022-08-27 18:00:00,439.8,20.5,61.8,18,5,8,1,0,0
2022-08-27 19:00:00,492.25,19.7,43.5,19,5,8,1,0,0
2022-08-27 20:00:00,555.68,21.5,33.0,20,5,8,1,0,0
2022-08-27 21:00:00,560.2,16.8,73.2,21,5,8,1,0,0
2022-08-27 22:00:00,556.36,14.9,47.0,22,5,8,1,0,0
2022-08-27 23:00:00,520.81,15.2,48.2,23,5,8,1,0,0
2022-08-28 00:00:00,438.53,17.4,66.1,0,6,8,1,0,0
2022-08-28 01:00:00,431.92,20.1,72.5,1,6,8,1,0,0
2022-08-28 02:00:00,452.48,14.5,40.3,2,6,8,1,0,0
2022-08-28 03:00:00,430.23,17.4,45.2,3,6,8,1,0,0
2022-08-28 04:00:00,414.69,19.2,45.4,4,6,8,1,0,0
2022-08-28 05:00:00,419.68,16.4,64.4,5,6,8,1,0,0
2022-08-28 06:00:00,451.04,20.7,70.2,6,6,8,1,0,0
2022-08-28 07:00:00,495.14,17.6,43.9,7,6,8,1,0,0
2022-08-28 08:00:00,514.3,17.9,68.8,8,6,8,1,0,0
2022-08-28 09:00:00,588.65,25.3,45.3,9,6,8,1,0,0
2022-08-28 10:00:00,383.04,23.8,56.2,10,6,8,1,0,1
2022-08-28 11:00:00,605.65,26.1,39.5,11,6,8,1,0,0
2022-08-28 12:00:00,581.48,25.6,51.1,12,6,8,1,0,0
2022-08-28 13:00:00,570.16,22.6,52.1,13,6,8,1,0,0
